Pipe ID,Pipe Name,Pipe Ownership,Row Number,Item,2010Q4,2011Q4,2012Q4,2013Q4,2014Q4,2015Q4,2016Q4,2017Q4,2018Q4,2019Q4,2020Q4,2021Q4,2022Q4,2023Q4,2024Q4
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),90,Total Cost of Service,,,,,,,,,,3270037.41,2751532.18,2558339,2887606,2800202,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),100,Total Interstate Operating Revenues,,,,,,,,,,3132992,3346011,103252,117568,104996,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),110,Total Interstate Throughput in Barrels,,,,,,,,,,7459505,8576063,10458603,11760733,12895637,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),120,Total Interstate Throughput in Barrel-Miles,,,,,,,,,,58706304,68608503,83668827,94085864,103165095,
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),10,Operating and Maintenance Expenses,,,,,,,,,173039,2390774,2852962,3103962,3180398,4828143,6942137
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),20,Depreciation Expense,,,,,,,,,47538,1230128,1759537,2366530,2671018,3106080,3618454
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),30,AFUDC Depreciation,,,,,,,,,19,394,10890,18664,19972,19606,19951
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),40,Amortization of Deferred Earnings,,,,,,,,,11944,242196,35449,96740,205685,201915,356684
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),50,Rate Base,,,,,,,,,0,0,0,,,,
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),51,Rate Base - Original Cost,,,,,,,,,1425646,34831120,57518927,53859042,59380110,65081877,66275255
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,,,,,,0,0,0,,,,
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,,,,,,296515,6215381,1093436,3670266,5811199,7023313,8045934
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,1722161,41046501,58612363,57529308,65191309,72105190,74321189
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),60,Rate of Return % (10.25% - 10.25),,,,,,,,,0,0,0,,,,
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,28.97,29.7,34.35,32.77,31.88,40.62,40.13
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,71.03,70.3,65.65,67.23,68.12,59.38,59.87
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,4.01,4.01,5,5,6.68,7.67,6.44
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,11.4,11.2,10.6,6.5,7,8.1,8.6
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,9.26,9.06,8.68,6.01,6.9,7.93,7.73
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),70,Return on Trended Original Cost Rate Base,,,,,,,,,0,0,0,,,,
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,,,,,20006.29,488851.51,1006667.33,942618,1388304,2246476,1920736
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,,,,,139450.61,3231837.3,4078775.73,2514002,3108582,3468101,3826664
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,,,,,,159456.9,3720688.82,5085443.06,3456620,4496886,5714577,5747400
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),80,Income Tax Allowance,,,,,,,,,52266,0,0,,,,
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,,,,,,25.66,25.66,0,21,21,21,21
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),90,Total Cost of Service,,,,,,,,,444262.9,7584180.82,9744281.06,9042516,10573959,13870321,16684626
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),100,Total Interstate Operating Revenues,,,,,,,,,232234,5900394,7494061,6654816,8841137,10332434,15055931
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),110,Total Interstate Throughput in Barrels,,,,,,,,,232234,5804361,7127459,6287369,8213265,9223879,12472469
437,San Mateo Black River Oil Pipeline,Five Point Energy LLC (49.000%) | MTDR (51.000%),120,Total Interstate Throughput in Barrel-Miles,,,,,,,,,1499506,35834211,57123034,57204342,79949331,94187454,146076711
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",10,Operating and Maintenance Expenses,,,,,,,,,4611742,28292377,28635762,26387163,6556725,25329015,19854538
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",20,Depreciation Expense,,,,,,,,,1536636,7465984,7640895,4074996,2410743,4531813,4740882
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",30,AFUDC Depreciation,,,,,,,,,0,0,14243,0,112766,,
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",40,Amortization of Deferred Earnings,,,,,,,,,0,0,0,,189194,,
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",50,Rate Base,,,,,,,,,0,0,0,,,,
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",51,Rate Base - Original Cost,,,,,,,,,101095197,103581474,114678101,114546754,28879520,99838594,100085224
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,,,,,,0,0,0,1243415,0,,
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",53,Rate Base - Accumulated Net Deferred Earnings,,,,,,,,,0,0,0,,6836574,1426093,1770909
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,101095197,103581474,114678101,115790169,35716094,101264687,101856133
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",60,Rate of Return % (10.25% - 10.25),,,,,,,,,0,0,0,,,,
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,0,0,0,10.25,42.11,0,0
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,100,100,100,100,57.89,100,100
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,0,0,0,,4.5,9.5,9.5
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,20,20,15,15,11.79,15,15
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,20,20,15,15,8.72,15,15
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",70,Return on Trended Original Cost Rate Base,,,,,,,,,0,0,0,,,,
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,,,,,0,0,0,,676749,0,0
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,,,,,20219039.4,20716294.8,17201715.15,11868441,2437807,15189703,15278420
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",73,Total Return on Rate Base - (line 7a + line 7b),,,,,,,,,20219039.4,20716294.8,17201715.15,11868441,3114556,15189703,15278420
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",80,Income Tax Allowance,,,,,,,,,0,0,0,,1181438,,
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",81,Composite Tax Rate % (37.50% - 37.50),,,,,,,,,39.21,0,0,,25.9,,
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",90,Total Cost of Service,,,,,,,,,26367417.4,56474655.8,53492615.15,42330600,13565422,45050531,40104032
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",100,Total Interstate Operating Revenues,,,,,,,,,2049102,8062557,4551745,8205079,6865616,6788349,6530902
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",110,Total Interstate Throughput in Barrels,,,,,,,,,1314571,9254958,4834914,6765410,3018553,4748041,4558356
438,"Texoma Crude Oil Pipeline Company, LLC","ARB MIDSTREAM LOGISTICS, LLC (50.100%) | VITOL US HOLDING CO. (49.900%)",120,Total Interstate Throughput in Barrel-Miles,,,,,,,,,0,0,0,790770525,249484565,470907791,410272526
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),10,Operating and Maintenance Expenses,,,,,,,,,,3519573,1327457,1433045,3160159,-1579699,3183110
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),20,Depreciation Expense,,,,,,,,,,886559,2028349,2235307,3311440,3162370,3813708
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),30,AFUDC Depreciation,,,,,,,,,,14454,38787,44327,69550,61056,151151
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),40,Amortization of Deferred Earnings,,,,,,,,,,0,4782,15377,42846,67169,91474
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),50,Rate Base,,,,,,,,,,0,0,,,,
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),51,Rate Base - Original Cost,,,,,,,,,,53457176,58039909,64065586,70941773,81448129,91243063
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,,,,,,,0,0,,,,
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,,,,,,,0,271425,600689,1650249,2224170,2770853
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,,53457176,58311334,64666275,72592022,83672299,94013916
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),60,Rate of Return % (10.25% - 10.25),,,,,,,,,,0,0,,,,
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,,55.52,56.53,58.8,60.65,61.45,43.67
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,,44.48,43.47,41.2,39.35,38.55,56.33
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,,4.1,4.81,4.68,5.43,5.54,5.64
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,,9.95,10.69,13.07,11.8,9.83,11.72
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,,6.7,7.37,8.13,7.93,7.19,9.06
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),70,Return on Trended Original Cost Rate Base,,,,,,,,,,0,0,,,,
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,,,,,,1216856.39,1585539.4,1779512,2390609,2849721,2315551
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,,,,,,2365886.31,2709694.45,3482175,3369583,3170898,6206682
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,,,,,,,3582742.7,4295233.85,5261687,5760192,6020619,8522234
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),80,Income Tax Allowance,,,,,,,,,,1115249,1121336,1055507,1032153,978281,1912651
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,,,,,,,28.76,28.76,22.98,22.98,22.98,22.98
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),90,Total Cost of Service,,,,,,,,,,9118577.7,8815944.85,10045250,13376340,8709796,17674328
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),100,Total Interstate Operating Revenues,,,,,,,,,,6326171,11669949,17568409,25664494,21555496,30166565
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),110,Total Interstate Throughput in Barrels,,,,,,,,,,8175258,15389557,22926462,24010098,27150915,30954086
439,"Enlink Delaware Crude Pipeline, LLC",ENLC (100.000%),120,Total Interstate Throughput in Barrel-Miles,,,,,,,,,,343197315,646053616,1032917002,1129707620,1518682857,1723193604
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),10,Operating and Maintenance Expenses,,,,,,,,,1248027,4532712,2663262,2635730,4090414,2268465,1615582
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),20,Depreciation Expense,,,,,,,,,2267022,3633226,4566494,4490613,4507840,2638012,1241131
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),30,AFUDC Depreciation,,,,,,,,,0,0,0,,,,
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),40,Amortization of Deferred Earnings,,,,,,,,,0,0,0,,,,
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),50,Rate Base,,,,,,,,,0,0,0,,,,
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),51,Rate Base - Original Cost,,,,,,,,,61593392,129658535,133997903,135869333,135995076,50128038,10261386
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,,,,,,0,0,0,,,,
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),53,Rate Base - Accumulated Net Deferred Earnings,,,,,,,,,0,0,0,,,,
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,61593392,129658535,133997903,135869333,135995076,50128038,10261386
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),60,Rate of Return % (10.25% - 10.25),,,,,,,,,0,0,0,,,,
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,20,20,25,29.3,20.2,19.3,21.4
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,80,78,75,70.7,79.7,80.7,78.6
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,3.86,3.5,4.3,3.24,3.93,5.02,5.01
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,10.5,10,11.5,9.92,9.54,9.44,7.98
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,9.17,8.5,9.7,7.96,8.4,8.59,7.34
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),70,Return on Trended Original Cost Rate Base,,,,,,,,,0,0,0,,,,
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,,,,,475500.99,907609.75,1440477.46,1289835,1079611,485671,110016
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,,,,,5173844.93,10113365.73,11557319.13,9529114,10340222,3818794,643623
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),73,Total Return on Rate Base - (line 7a + line 7b),,,,,,,,,5649345.91,11020975.48,12997796.59,10818949,11419833,4304465,753639
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),80,Income Tax Allowance,,,,,,,,,1381342,351434,1485375,1119355,633431,955950,139714
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),81,Composite Tax Rate % (37.50% - 37.50),,,,,,,,,21,6.4,6.56,6.04,4.39,9.04,8.39
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),90,Total Cost of Service,,,,,,,,,10545736.91,19538347.48,21712927.59,19064647,20651518,10166892,3750066
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),100,Total Interstate Operating Revenues,,,,,,,,,0,0,0,,,,
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),110,Total Interstate Throughput in Barrels,,,,,,,,,0,0,0,,,,
440,Rattler Midstream Operating LLC,FANG (71.800%) | RTLR (28.200%),120,Total Interstate Throughput in Barrel-Miles,,,,,,,,,0,0,0,,,,
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",10,Operating and Maintenance Expenses,,,,,,,,,,11225860,14238050,9552360,10354173,10909174,10278674
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",20,Depreciation Expense,,,,,,,,,,5611694,6577627,6632266,6619448,6637660,6731221
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",30,AFUDC Depreciation,,,,,,,,,,0,0,,294631,296661,303470
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",40,Amortization of Deferred Earnings,,,,,,,,,,106731,90742,101226,231353,298909,365653
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",50,Rate Base,,,,,,,,,,0,0,,,,
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",51,Rate Base - Original Cost,,,,,,,,,,200684012,197917466,191957113,190189830,182217149,175678482
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,,,,,,,0,0,,,,
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",53,Rate Base - Accumulated Net Deferred Earnings,,,,,,,,,,3637160,2585308,2755715,6606977,8526083,10340443
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,,204321172,200502774,194712828,196796807,190743232,186018925
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",60,Rate of Return % (10.25% - 10.25),,,,,,,,,,0,0,,,,
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,,61.18,73.31,57.18,50.72,44.81,50.02
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,,38.82,26.69,42.82,49.28,55.19,49.98
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,,4.93,4.82,5.58,6.26,6.57,6.78
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,,16.2,10.69,13.07,11.8,9.83,9.18
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,,9.31,6.39,8.79,8.99,8.37,7.98
441,"PRG Pipelines, LLC","SCM Topco, LLC (49.000%) | TALLGRASS ENERGY PARTNERS, LP (51.000%)",70,Return on Trended Original Cost Rate Base,,,,,,,,,,0,0,,,,
